case,subject,stage,status,landmark_keys,similarity_scale,qc_pass,upside_down,median,p90,nose_weighted_median,source_nose_anchor_distance,eye_over_mouth_norm,nose_over_mouth_norm,vertical_z,landmark_nose_distance,landmark_left_eye_distance,landmark_right_eye_distance,landmark_mouth_distance,landmark_chin_distance,landmark_penalty
015_3_mouth_stretch,015,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.6555271896565902,0,0,0.12227023234351309,0.2447569885786065,0.13424228294699356,0.30095038889818543,0.34899063050971285,0.14276950410991449,0.5797710704627077,0.0008787153942074379,0.0010786724455480305,0.0013514556255190583,0.0008098348320038336,0.0027571012959851293,0.001157135508615677
015_4_anger,015,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.6694371677732138,0,0,0.12177644457749184,0.2527323836576171,0.12991183598780842,0.3240806232594647,0.3101311040841086,0.10041473331122794,0.6206558625925782,0.274479935073103,0.18809121920127359,0.26525116414347216,0.13480646341875185,0.14764663118079555,0.2240519578626488
015_4_anger,015,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.6694371677732138,0,0,0.11961036441529496,0.25922332905047335,0.11904550445177722,0.2699341289640735,0.31962975406748956,0.12063867530359962,0.5521294284441717,0.0010912337719983132,0.0011907698983484407,0.0017782898114888002,0.00037948473899656476,0.0018187267667119518,0.001203863516496581
015_5_jaw_left,015,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.6580535339404796,0,0,0.1200489681929099,0.22733298845936703,0.13802956837454305,0.29951790868503453,0.2913202324480024,0.09159902176409956,0.5842171548165167,0.24449488861100493,0.2229467336981052,0.2756258751222684,0.11952812602327131,0.12329846472576522,0.21803447701909878
015_5_jaw_left,015,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.6580535339404796,0,0,0.1144412127027179,0.23263329070066416,0.12752964750419485,0.265990661827669,0.30691166683567017,0.10829101387629876,0.5315871572338765,0.000735912779878405,0.0011262931155923057,0.0013856460254052384,0.0005097268550070803,0.0014511603476249713,0.0009711174278717271
015_6_jaw_right,015,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.6496583269598861,0,0,0.1153372298565506,0.23450078775514524,0.11720712697609091,0.37245937822734926,0.39774052231711005,0.08875759191697474,0.5376169310848922,0.3330288878641371,0.21626427240637433,0.14723814924406084,0.17935120511894329,0.19065662584800408,0.23731242308763012
015_6_jaw_right,015,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.6496583269598861,0,0,0.1208649700615779,0.23133849665181574,0.1269303345942592,0.28574390347235457,0.42269483417884274,0.12005799545209125,0.5420021443384653,0.0011910605278593204,0.0012204579815383902,0.0007789138776847005,0.0004474905968681154,0.0025013080157835193,0.001109181848659438
015_7_jaw_forward,015,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.6689261818939553,0,0,0.12272574324706072,0.2978476349082433,0.12674163488400741,0.3484563147411651,0.442489293018991,0.09897776631748971,0.7305966023888115,0.30961968218517344,0.16873369752028813,0.22617629158596803,0.14660301724673355,0.19523059611253515,0.23064051381057848
015_7_jaw_forward,015,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.6689261818939553,0,0,0.12630426899528915,0.2973517431127855,0.13184931087869375,0.3000059209950954,0.4219704784411151,0.10804303593463421,0.6019234065498131,0.0009161767163849931,0.000999536616565062,0.0015156037700386356,0.0017567117049853318,0.0032465736834953766,0.001368474972935962
015_8_mouth_left,015,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.6306238731873511,0,0,0.12097087450276531,0.22341409650688565,0.14602811408887925,0.2752712727444096,0.2674011129891231,0.08655243036873866,0.5453860818492817,0.22140209819627082,0.2684063442061103,0.27078339987216693,0.11450162241512132,0.09405275245139143,0.21472347532092098
015_8_mouth_left,015,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.6306238731873511,0,0,0.11528991103413772,0.23146199496745143,0.13415348535872607,0.24954686387342345,0.29647301858408115,0.10364223245704633,0.479792980456674,0.0006685262273013978,0.0016637435974382676,0.0014062212323397668,0.0007282079742007662,0.0013152590367675316,0.0010811016556840792
015_9_mouth_right,015,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.684912724050565,0,0,0.12545290892898806,0.2857904711461281,0.11070995704446489,0.35589420593939064,0.23658665833526013,0.09032886988377374,0.4164176149677403,0.3101630034702528,0.24229063841357174,0.17826371288188916,0.13679596314667075,0.17861588383399343,0.23323199001008216
015_9_mouth_right,015,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.684912724050565,0,0,0.1311577589742315,0.27938373674551975,0.1279596570144417,0.31125170665439345,0.2976549301476445,0.11976888903393153,0.47488883706682916,0.0009430471300768942,0.0015540616705918256,0.0011169655967219454,0.00043214809119465294,0.0021095001793409603,0.001120787994607698
016_10_dimpler,016,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.2036280272327682,0,0,0.2119633440836429,0.3804989269187532,0.2712397112986898,0.6613079930358515,0.290152759733349,0.09758944140141138,0.615018509783455,0.6032564363796119,0.4553375101357077,0.5670168125045725,0.29886584099466185,0.24286159091279408,0.4914585461928617
016_10_dimpler,016,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.2036280272327682,0,0,0.20984804340611193,0.384770061497163,0.27171464107909726,0.5211714445512712,0.2985930874146987,0.15330447333187758,0.5326533353622458,0.0023459693143608566,0.002158711445005354,0.0028932029057712255,0.0014809499277186064,0.004006211422032404,0.002424967628195823
016_11_chin_raiser,016,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.1117745475432288,0,0,0.16105602975298206,0.33796059929873135,0.26698554047164275,0.7407430985052177,0.3566194159033005,0.11918196673624697,0.7509459783954673,0.7009129786131256,0.35262063577271574,0.5146235894839486,0.38741992102511835,0.44575709003379177,0.5252631820659921
016_11_chin_raiser,016,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.1117745475432288,0,0,0.17901562246055494,0.36935298355046553,0.29377775857113503,0.6010348444890437,0.3599372750842974,0.19619350230949467,0.6428359803498673,0.002799590861029871,0.0016434985323739845,0.003210409738761121,0.0016601583591441238,0.005986172423714169,0.002737518294698695
016_12_lip_puckerer,016,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.1056997565585378,0,0,0.20748856432215904,0.36603151669939826,0.2740107772118899,0.6887401556618308,0.31865608629424347,0.1353891458076964,0.692079726181653,0.652388138418547,0.4255718903826425,0.5636241732355733,0.3805197176656342,0.45955497012754376,0.5323711811710979
016_12_lip_puckerer,016,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.1056997565585378,0,0,0.21426472615251396,0.35956697757392636,0.28776104899941096,0.5581956812017675,0.3427292210778923,0.21152762754320517,0.6065726431727099,0.002578272412193431,0.002058761755267385,0.0035104953216798063,0.0015988767511389908,0.005090370845633552,0.002720028116483253
016_13_lip_funneler,016,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.1637646971145563,0,0,0.21303865405919784,0.38559050973964026,0.2530671336748103,0.69788185320102,0.33403303123366546,0.13670527163564852,0.7033732565580868,0.6484086884655629,0.4249446741649443,0.5539193525769628,0.31953688759751664,0.3763364280777401,0.5130124232667287
016_13_lip_funneler,016,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.1637646971145563,0,0,0.23753373699037,0.3992754632775935,0.3115674312482645,0.6149966360571444,0.34287241630289644,0.18584095289287217,0.5930156453283149,0.0020049190750454846,0.0023284412372936466,0.0028072850333430792,0.002815733795814683,0.007085074088962042,0.0027655706131555773
016_14_sadness,016,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.1882089635127033,0,0,0.22165879502945993,0.39455704403412556,0.2877386371630178,0.6551876549353576,0.29429193614909577,0.10218597813180906,0.6123056280136803,0.5941017988139025,0.45187375380978795,0.5620063676875066,0.30086600144698017,0.23914766076568314,0.486396788796563
016_14_sadness,016,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.1882089635127033,0,0,0.22816833003383122,0.3955447789274532,0.2793739763326341,0.594934838054407,0.2906770482197143,0.14626087086567002,0.49795044871423694,0.0018935798485956185,0.002267814048315049,0.0032252288483906474,0.0015632577250166745,0.003164720428145624,0.0022933304987395177
016_15_lip_roll,016,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.119950085044809,0,0,0.1678603038525591,0.31760024835267725,0.2640767480793716,0.7581807905043071,0.36682469951824537,0.12106108708143615,0.719591111602728,0.7156433106581789,0.33552960148253846,0.49101030374845067,0.36328921963423977,0.45686351288309646,0.5197004116150119
016_15_lip_roll,016,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.119950085044809,0,0,0.18677163867280153,0.36505325750632034,0.2914787711254688,0.6454991986306235,0.37660494910139153,0.1840777912885534,0.6414433056032316,0.002129262542552888,0.0018019008315109627,0.0024291256469550224,0.0017700273840432238,0.004925724715951782,0.002297028856028431
016_16_grin,016,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.1212820821978855,0,0,0.18253555346939648,0.35275552923685627,0.2607715442379883,0.6937183601419463,0.31334152323021713,0.12230385790896725,0.6577876764276851,0.6423918050148294,0.42626278034271514,0.589813609130951,0.35406126045848085,0.25340540968141356,0.5135247419005021
016_16_grin,016,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.1212820821978855,0,0,0.17810235283876424,0.35770443164926086,0.2872494224637994,0.536278887529043,0.3170412289932677,0.17481129049584457,0.5429999159336728,0.002437983258326449,0.0020052335905990275,0.003002485564255295,0.0014041216024031624,0.0034593073327412053,0.0023938177962231216
016_17_cheek_blowing,016,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.1062514576752986,0,0,0.16132916297484848,0.34099946998632363,0.26907209395431947,0.7517503530988331,0.35175812953074215,0.11755832665956165,0.7664283189694117,0.7141706020987884,0.36578053847051634,0.5243005099365439,0.4008563903019071,0.4673759069759135,0.5384796988912114
016_17_cheek_blowing,016,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.1062514576752986,0,0,0.18085367506665717,0.3803713801987002,0.3112887104383374,0.6631630286526289,0.3643873884051705,0.18654450561538968,0.6475614153891447,0.002202773460748811,0.00204859494746677,0.003077681687153282,0.0020543697466439393,0.004842962694248907,0.00254087670727156
016_19_brow_raiser,016,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.1835591099100602,0,0,0.21737935181721138,0.38361357313644595,0.2783897013319863,0.6620303273446669,0.300417376712666,0.1102704531360285,0.61075509595029,0.592959369748195,0.4511793948901539,0.5665807899517608,0.29166931090095916,0.24715516334100016,0.4860486372403586
016_19_brow_raiser,016,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.1835591099100602,0,0,0.2260616287974487,0.3946694367927226,0.28318468633649846,0.6115934256303596,0.30071708534041125,0.15529899709698494,0.5040180020070901,0.0019097505245380525,0.0026924486103163652,0.003332971269431656,0.0013505721825501113,0.0032335386742843373,0.002381109302871689
016_1_neutral,016,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.1266152214425584,0,0,0.16466488373535149,0.3472072855264281,0.2588176107399431,0.7341787676475456,0.36129977271216834,0.1257065059313532,0.7227004310325112,0.6887753199519228,0.36995014108327323,0.5158410455228275,0.3473897463812807,0.4379907584230823,0.5180139621422433
016_1_neutral,016,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.1266152214425584,0,0,0.18160070865431915,0.36665190489478433,0.2888777802713464,0.56583561971138,0.3723126035246494,0.19935949189105426,0.6439301381914133,0.00261549452044883,0.0017001121381348533,0.0027590012452517955,0.0011147029672866498,0.005304214140902725,0.0024539468957903736
016_20_brow_lower,016,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.2002897829429686,0,0,0.2185016253653941,0.39629597901328706,0.27936663105595994,0.6727133115814047,0.2856710204473687,0.11136678408528446,0.592547179200176,0.616305075407408,0.42804269306544274,0.5586540812981755,0.2938390140142611,0.2672356328102276,0.4902206973307098
016_20_brow_lower,016,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.2002897829429686,0,0,0.21356083784264965,0.4031628460988625,0.2893645052875992,0.5430557503841672,0.28882391439124844,0.1649905379236708,0.48359171292449127,0.002439189573705826,0.002574402829649422,0.0035820500469420135,0.0013844657604471762,0.0034228116081789508,0.002621228441255696
016_2_smile,016,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.1395092450723545,0,0,0.21195697108716507,0.3828547474738842,0.28652292404352275,0.6576202718543191,0.31412889402470623,0.10329249257872193,0.6282127237556147,0.602068843261191,0.4709111077574073,0.5609757062176775,0.2952954711665578,0.2527848968285423,0.4932313586686733
016_2_smile,016,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.1395092450723545,0,0,0.21373722135408682,0.38446240082227556,0.28243050048788704,0.541215293027702,0.31498976855376226,0.16592989388452678,0.5120061106425183,0.0024346176095260503,0.002826193859561322,0.003465037564674212,0.001507506558124775,0.0038511898937952007,0.002699903490849731
016_3_mouth_stretch,016,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.0778431081231072,0,0,0.18296947627969937,0.3513748568764593,0.2472217990235052,0.7145058499170805,0.3687587871438996,0.1595056535224406,0.7229367961055904,0.6664117446569854,0.3707479359389425,0.5340228446569327,0.2964320461988573,0.40575850681971454,0.5035132751862493
016_3_mouth_stretch,016,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.0778431081231072,0,0,0.2019805501689922,0.368315815250802,0.3020031619269314,0.6566029807495317,0.3674907537843737,0.21469831806023304,0.5966786914920836,0.0021805953150329685,0.0017141476467993884,0.003145649565659786,0.002447704246269377,0.006827540460594502,0.0026981489346663235
016_4_anger,016,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.2163859442442917,0,0,0.2261974781946609,0.4016350842878303,0.27737610442512683,0.6571066580969628,0.27905803248696637,0.09956307518663787,0.5798806095895193,0.5988280397625931,0.4484488465558444,0.5516528490500971,0.281238783128741,0.23996251953527903,0.4824768140446887
016_4_anger,016,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.2163859442442917,0,0,0.22027949013738596,0.406368042305584,0.27710307434154363,0.5106290220579707,0.28328085263124286,0.14926088033510648,0.49170483467021864,0.002286871897267041,0.0021586146165390443,0.0028962054920382567,0.0013810378841594823,0.0033961334364101684,0.0023396764891768233
016_5_jaw_left,016,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.15442304552578,0,0,0.2212254624172493,0.38884900296669905,0.28978092635045494,0.6513346335875762,0.29208949265497514,0.0929325592641755,0.6009180464386381,0.5937950146988777,0.4745186480525676,0.5649635653637064,0.2952561074992439,0.2270076140370291,0.4896562360111847
016_5_jaw_left,016,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.15442304552578,0,0,0.21608547267004238,0.395967313696134,0.28821409193075603,0.5156513711703458,0.30338252543062677,0.1495236760499435,0.5037433438247017,0.002277941432619805,0.0027755765550434293,0.002957104281830829,0.0015851495030487852,0.0032012982978128286,0.0024883657507332735
016_6_jaw_right,016,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.235090804500514,0,0,0.2287797935643607,0.40915163767719426,0.2703895207154038,0.6829439065623745,0.2878381394673201,0.10417227587854222,0.6238392064446142,0.6254252127748529,0.4387308828957657,0.553222538919149,0.30628655302912944,0.27988338866867907,0.49748965523617894
016_6_jaw_right,016,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.235090804500514,0,0,0.2207899134949001,0.42025244986062704,0.28069347856252125,0.5254890144790059,0.2944392228899624,0.15594418418505038,0.5419994885898968,0.0023651856889124988,0.0020529177868111436,0.0029410514471413245,0.0014145631291852313,0.0037644919608441846,0.002390766193189556
016_7_jaw_forward,016,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.1268585493464418,0,0,0.16292046654756792,0.33951188220813855,0.2691341411947956,0.7390587211165593,0.3559909622286804,0.11589853344598043,0.7418748670627827,0.6966737280050259,0.3492356799563189,0.5130754247045378,0.37486744427099594,0.41934005295066545,0.518708640955858
016_7_jaw_forward,016,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.1268585493464418,0,0,0.18010816107691419,0.3641850871920136,0.287780257274468,0.5840024814963432,0.35311883377007985,0.18535744448187566,0.6121291078531002,0.0026985863828816194,0.0016425146561371653,0.003308851460704573,0.0015257683165930428,0.004859731053053405,0.0026091102958280227
016_8_mouth_left,016,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.1953929632085323,0,0,0.17457945847374187,0.36102859890224726,0.2654480605502154,0.7116574339315572,0.32578472297888506,0.10999974717835616,0.6786687929293859,0.6625044792647995,0.34898767330967234,0.5409990614296311,0.3355393798322977,0.34046821640565167,0.4996103302409232
016_8_mouth_left,016,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.1953929632085323,0,0,0.18767977032004024,0.3791860277635607,0.2840468733033544,0.5712399856965864,0.32264600099635943,0.17110253448222976,0.5461723626560253,0.0025881432213130822,0.0020157994533109634,0.003517602888442783,0.0014317237396607937,0.004125518257571165,0.0026132834159926376
016_9_mouth_right,016,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",1.191021496705786,0,0,0.21300125209868168,0.3858953053683199,0.2723843241981029,0.6716221720934716,0.30080325571407157,0.10393775357466722,0.6247577180420352,0.6153760606003681,0.4490716882340727,0.5568916736564274,0.2976502911935923,0.26218336541121023,0.4939440197319489
016_9_mouth_right,016,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",1.191021496705786,0,0,0.20868401265110817,0.39774923056276335,0.28214598279455205,0.5402659205966011,0.3038354857520957,0.16249096915626052,0.5114643965517139,0.0024308311577292347,0.002649252424604585,0.0035659943795803813,0.0014624902531979068,0.00336649612028244,0.0026371285517342627
017_10_dimpler,017,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.3473875903028776,0,0,0.08614283333567341,0.15008689260932695,0.10550284356146003,0.1940753250071847,0.5053312095773206,0.2201882655488429,0.8985141763327482,0.2059574431970726,0.24778493013703023,0.21258911392545113,0.19456423941251155,0.2830484766174602,0.22033728541216982
017_10_dimpler,017,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.3473875903028776,0,0,0.07620576339015488,0.13361312845092016,0.09574333222738904,0.18349879007549674,0.5091983052553595,0.2500788869298975,0.9192777872706016,0.000661570272879237,0.001210931724657618,0.0011932119641536094,0.0009728494815373105,0.0034298547601968278,0.0011514192642972864
017_11_chin_raiser,017,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.3400606580989366,0,0,0.0877593276545698,0.14823198752881958,0.10643516379194654,0.1969633731942249,0.4385887102157203,0.17775255736317985,0.881601457806096,0.21425447692193333,0.25225468981232313,0.21464728023835528,0.20462862885981628,0.28770204289678236,0.22656118381744664
017_11_chin_raiser,017,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.3400606580989366,0,0,0.06680854115123971,0.12786895459859188,0.07131335292922923,0.1512356738272234,0.4504052695086901,0.2082005873373711,0.9177422132940212,0.0007968578684716159,0.0013934612901688732,0.0013952184673032258,0.0008228532284735857,0.003192909104303927,0.001237218904727677
017_12_lip_puckerer,017,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.34182412937239925,0,0,0.08746212634084091,0.14642544419509348,0.11161307527623805,0.198250163421876,0.4794981742838941,0.19685524030770152,0.9027852468459829,0.2109732037233902,0.2501323020887182,0.21473670708202816,0.1941080888760554,0.2815962667925163,0.22289294887141134
017_12_lip_puckerer,017,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.34182412937239925,0,0,0.07322766202559858,0.13438119129261403,0.0854029910042569,0.16958836471368718,0.4780824081210743,0.21686519676930294,0.9505183394681845,0.0006270790574646303,0.0013254106140018966,0.0011384546989395533,0.001592242076968382,0.003612027559228518,0.0012577830060498659
017_13_lip_funneler,017,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.3364605948715897,0,0,0.08602609772075329,0.14560603286225313,0.10912438988286556,0.1959406057287238,0.5449737315467947,0.24432072304074742,0.9327929889221875,0.2082259732929575,0.2433056878642931,0.20348496685052278,0.2076363403625251,0.2830724793624773,0.220356698916145
017_13_lip_funneler,017,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.3364605948715897,0,0,0.07199682524514255,0.13702615962288517,0.08326915680628155,0.17033428911120518,0.5247338866536394,0.2618438161689496,0.9519249843884418,0.0008734229984717213,0.0015518912631255326,0.0011742790021014773,0.001604257780177886,0.0043857630626648655,0.0014653566066903723
017_14_sadness,017,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.33348514121625467,0,0,0.08512890987738973,0.1440728211623385,0.10367314294098286,0.19517822554848852,0.5011262511089343,0.2244686935093433,0.8788253213203246,0.20290927168366824,0.2548826903655178,0.21813273176946593,0.18905639237886207,0.28710313763491346,0.22129757850622653
017_14_sadness,017,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.33348514121625467,0,0,0.07478957782093308,0.12410512322970532,0.09147127967770938,0.18102327870752238,0.5089840503055761,0.2542800015678226,0.9181722396067895,0.0006466733712577519,0.0013242310896861137,0.0014934454751895994,0.0009384337531505679,0.00357846384572329,0.0012367416737309592
017_15_lip_roll,017,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.3251366236241031,0,0,0.08204117881068065,0.13006133220209593,0.10170315685809582,0.1923239286152414,0.5005682755210008,0.2168940691594404,0.8810808339621663,0.19885364013463463,0.2620847747875312,0.2287963986919633,0.18300159279982334,0.2880605113087327,0.22261684424970277
017_15_lip_roll,017,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.3251366236241031,0,0,0.07279608276660575,0.12132572137390113,0.09692080926623464,0.18653489313917593,0.5089746377084754,0.25081238155901514,0.9241931120996519,0.000656335455408787,0.0016559080421983076,0.00167777180578225,0.0009390412399834108,0.003508130891368229,0.001339249918969899
017_16_grin,017,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.34524120807810516,0,0,0.08545963357252381,0.15160169693481457,0.10170216200231001,0.19240436993838564,0.4991685367508483,0.23816809080856496,0.9078741889998808,0.21316087294327218,0.24820432802402692,0.19707875190853746,0.21239817628577068,0.28037191983606147,0.22234055711644138
017_16_grin,017,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.34524120807810516,0,0,0.06552406043971337,0.13715683828037634,0.06702511086008817,0.15060662000352948,0.4917226009600109,0.255523636001677,0.9566705531989288,0.0008398545768357402,0.001692660639028485,0.0013784664664681075,0.0015022128959388836,0.0036497465046000403,0.0014481865005397546
017_17_cheek_blowing,017,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.3387310629787214,0,0,0.08746028547841112,0.14661506696106535,0.10438885771177471,0.1949940825707738,0.4636680543208133,0.20400808673622856,0.9041956454387912,0.20464560155008993,0.26313639639212133,0.22497243705241912,0.19335020466551014,0.2767690908450344,0.22479095324204532
017_17_cheek_blowing,017,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.3387310629787214,0,0,0.07949672559434633,0.12503613357296245,0.09615667268685196,0.18684949841134524,0.4724846975745687,0.22910566392104167,0.9233389113475601,0.0006703834422271622,0.0016710054333168602,0.0016340419758944218,0.0009842836212297329,0.0033447834067591086,0.0013320524912484367
017_19_brow_raiser,017,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.3397189026085206,0,0,0.08630147138951871,0.1484085591621752,0.1058022745706404,0.20238477478997302,0.5283728100611403,0.2290214951394831,0.910683847244695,0.2197246158486466,0.22940413794699777,0.18834140104373856,0.20195996656929752,0.3020115284900015,0.21935643940509172
017_19_brow_raiser,017,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.3397189026085206,0,0,0.07878954425820493,0.13911385394617995,0.10233440047691328,0.19180946985321723,0.5285641863854403,0.2640425655011724,0.9089176586293864,0.0007022003814086777,0.0013200698711422685,0.0011260480444665588,0.0012516996107751171,0.0036620672298996386,0.0012350307855417677
017_1_neutral,017,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.3368796416068323,0,0,0.08505953592340385,0.14637744040139739,0.1036638733391717,0.19479265427712208,0.4977682160549744,0.2245671508800065,0.8831314841432701,0.20656698625495246,0.24851564265495804,0.2157129132327902,0.1938277082385427,0.28596481699528625,0.2214679818891301
017_1_neutral,017,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.3368796416068323,0,0,0.06749647916256957,0.13224007322416778,0.07063485318362704,0.1555188144367024,0.4995715763035155,0.2537709312263231,0.926009629925172,0.0007842108057092884,0.001300012438793934,0.0011599756575932161,0.0007867019128237875,0.0030936195331245295,0.0011525533978346875
017_20_brow_lower,017,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.34729405313861833,0,0,0.0851025019170422,0.15399852572877343,0.10176259871349469,0.19352537036477802,0.5319933010126577,0.23229765828604915,0.9371127114207347,0.20702068866438483,0.25075994685188724,0.20707344812818398,0.19376400819986475,0.2878972255141467,0.22048441840436284
017_20_brow_lower,017,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.34729405313861833,0,0,0.07543984607627727,0.13450791447078186,0.09015483522485797,0.1774930530985197,0.5337317180899267,0.2624550946618573,0.9590397889312238,0.0006485003071208173,0.0016305601485382408,0.0015131984047712095,0.0009388678473288252,0.002920278997260858,0.001250204147244406
017_2_smile,017,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.33955653795946705,0,0,0.08561788128153461,0.15002283521239712,0.1044362567345784,0.19471239517199423,0.5006369778404053,0.22319115901312325,0.9150014254057022,0.2125573400269219,0.24310556577208836,0.20533347400529242,0.19859594868495037,0.2919745246177816,0.22164914000849656
017_2_smile,017,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.33955653795946705,0,0,0.06663832267920977,0.13254725738253534,0.07600494084490307,0.16028339889177387,0.5038713846100146,0.25496752253167965,0.94749940496771,0.0008353768340884787,0.0016112378717304996,0.0014432069121390091,0.0008344934821412161,0.003124304635928467,0.0013013121945615641
017_3_mouth_stretch,017,dai_landmark_similarity,ok,"nose,left_eye,right_eye,mouth,chin",0.33208223948817944,0,0,0.0824693797224264,0.1418506820515953,0.10285930243820797,0.1893492381538669,0.5429982487250321,0.2749197449192167,0.92614473337158,0.19801042408411296,0.25475072293622364,0.21474941743608514,0.2055390883093747,0.2691425539363683,0.2197914709577975
017_3_mouth_stretch,017,dai_lb_adaptive_template,ok,"nose,left_eye,right_eye,mouth,chin",0.33208223948817944,0,0,0.0702684509403183,0.12856858292455975,0.07925085518121945,0.1646584232825722,0.5244727318235477,0.27726561125229543,0.9575301394214554,0.0006003511951984952,0.0013327168959101693,0.0011524911278416145,0.0014317595061709644,0.0033528235149469193,0.0012074851119486247
